theta,tolerance,sample,text,kf_err_to_perturbed,kf_err_to_clean,skate_ratio,jerk,ground_pen,div_from_ref
30,0.2,0,a man walks forward with arms relatively stiff at sides.,0.1281471997499466,0.23618526756763458,0.15384615384615385,510.33648681640625,0.0,0.22383202612400055
30,0.2,1,"a person is boxing, jabbing mostly with his left hand.",0.11975066363811493,0.2181364893913269,0.3435897435897436,574.5152587890625,0.0005940584233030677,0.20238669216632843
30,0.2,2,a person slowly walked forward and right direction,0.21672913432121277,0.29877257347106934,0.2717948717948718,799.6686401367188,0.00021367691806517541,0.31676924228668213
30,0.2,3,a person takes a big step backwards.,0.1429806500673294,0.23546487092971802,0.3333333333333333,532.3379516601562,0.00030949542997404933,0.2280827760696411
30,0.2,4,"from a standing position person leans their head down to their right slowly, in front of their chest then back up kind of like a snake.",0.09746141731739044,0.21623243391513824,0.26666666666666666,409.2607116699219,0.00013436221342999488,0.18944403529167175
30,0.2,5,person picks up something on their left side and moves it to their right side,0.10800614207983017,0.2293834388256073,0.3384615384615385,418.42138671875,0.00036658073076978326,0.2182028591632843
30,0.2,6,a person gets down and crawls around the floor.a,0.127430722117424,0.21057575941085815,0.2717948717948718,462.4927062988281,0.004432902205735445,0.20182548463344574
30,0.2,7,a man movea his right hand as if to wipe down a tabletop.,0.09397617727518082,0.22439509630203247,0.19487179487179487,377.8518981933594,0.0008133192895911634,0.20894768834114075
30,0.2,8,the person is making an arm gesture putting his arms up into the air,0.09310562908649445,0.22177937626838684,0.21025641025641026,451.50982666015625,0.00010125413245987147,0.2049022912979126
30,0.2,9,a person walks a path that bends left.,0.12020321935415268,0.22346176207065582,0.3230769230769231,465.1706237792969,0.0003586979291867465,0.2062317579984665
30,0.2,10,a person is doing jumping jacks.,0.14354723691940308,0.2322114259004593,0.17435897435897435,586.2012329101562,4.760826050187461e-05,0.21531730890274048
30,0.2,11,a person walks forward and stops.,0.09954103827476501,0.20562195777893066,0.3128205128205128,470.7196960449219,0.00025928267859853804,0.19166918098926544
30,0.2,12,jumping forward quickly then stopping.,0.1517583429813385,0.24873597919940948,0.17435897435897435,630.1384887695312,0.00012673951277974993,0.2606338560581207
30,0.2,13,a person taking a huge diagonal step,0.1843053251504898,0.27036869525909424,0.2358974358974359,609.946044921875,0.00042020363616757095,0.28833192586898804
30,0.2,14,"a man lifts his hands up in front his face and turns to his right, and then his left, and puts his hands back down.",0.10006821155548096,0.20068909227848053,0.2,407.61328125,9.244839930033777e-06,0.17783887684345245
30,0.2,15,a person is putting both hands to his face.,0.09629815071821213,0.21539488434791565,0.2564102564102564,464.42791748046875,0.0001446208480047062,0.18600820004940033
30,0.05,0,a man walks forward with arms relatively stiff at sides.,0.15042591094970703,0.238086998462677,0.11794871794871795,417.7295837402344,0.0,0.22310921549797058
30,0.05,1,"a person is boxing, jabbing mostly with his left hand.",0.14675265550613403,0.22144268453121185,0.3333333333333333,501.22686767578125,0.0006043844623491168,0.20513497292995453
30,0.05,2,a person slowly walked forward and right direction,0.2608354389667511,0.32904961705207825,0.28205128205128205,609.3258666992188,0.0003045294142793864,0.3261966109275818
30,0.05,3,a person takes a big step backwards.,0.16853806376457214,0.24838106334209442,0.3076923076923077,455.9669189453125,0.0002667221415322274,0.2300393432378769
30,0.05,4,"from a standing position person leans their head down to their right slowly, in front of their chest then back up kind of like a snake.",0.11167875677347183,0.21681541204452515,0.2923076923076923,317.5550842285156,9.755231440067291e-05,0.19119378924369812
30,0.05,5,person picks up something on their left side and moves it to their right side,0.11753442138433456,0.22652290761470795,0.2923076923076923,306.983642578125,0.00033144393819384277,0.20952346920967102
30,0.05,6,a person gets down and crawls around the floor.a,0.1522766500711441,0.2163669466972351,0.2512820512820513,408.8421325683594,0.0037183307576924562,0.20185352861881256
30,0.05,7,a man movea his right hand as if to wipe down a tabletop.,0.11652100086212158,0.22970238327980042,0.15384615384615385,325.8070373535156,0.0006503365002572536,0.2126861810684204
30,0.05,8,the person is making an arm gesture putting his arms up into the air,0.11437822878360748,0.22621989250183105,0.2512820512820513,359.17230224609375,9.655055328039452e-05,0.20716115832328796
30,0.05,9,a person walks a path that bends left.,0.15745627880096436,0.23965111374855042,0.3282051282051282,413.4452819824219,0.00029626788455061615,0.2188493311405182
30,0.05,10,a person is doing jumping jacks.,0.17024096846580505,0.233703151345253,0.18461538461538463,478.1119689941406,6.167769606690854e-05,0.2123696506023407
30,0.05,11,a person walks forward and stops.,0.12098588794469833,0.212508425116539,0.3384615384615385,403.52972412109375,0.0002565110335126519,0.19715693593025208
30,0.05,12,jumping forward quickly then stopping.,0.18475575745105743,0.264425665140152,0.1794871794871795,578.3825073242188,0.00036536247353069484,0.2649551033973694
30,0.05,13,a person taking a huge diagonal step,0.2261544167995453,0.2929753363132477,0.2205128205128205,457.849365234375,0.0004562026879284531,0.2965855598449707
30,0.05,14,"a man lifts his hands up in front his face and turns to his right, and then his left, and puts his hands back down.",0.1151123121380806,0.20155338943004608,0.23076923076923078,321.4872741699219,1.624918331799563e-05,0.18041294813156128
30,0.05,15,a person is putting both hands to his face.,0.11399932205677032,0.21231596171855927,0.2358974358974359,380.6949462890625,0.00022106505639385432,0.1855306774377823
30,0.0,0,a man walks forward with arms relatively stiff at sides.,0.1526811420917511,0.23664803802967072,0.15897435897435896,402.05218505859375,0.0,0.21880000829696655
30,0.0,1,"a person is boxing, jabbing mostly with his left hand.",0.14215129613876343,0.22040842473506927,0.3641025641025641,519.3638916015625,0.000579717627260834,0.2005409300327301
30,0.0,2,a person slowly walked forward and right direction,0.2583370506763458,0.3224511444568634,0.2153846153846154,572.926025390625,4.984427141607739e-05,0.31177857518196106
30,0.0,3,a person takes a big step backwards.,0.16643403470516205,0.23844332993030548,0.26153846153846155,434.8749084472656,0.0003563868231140077,0.21846811473369598
30,0.0,4,"from a standing position person leans their head down to their right slowly, in front of their chest then back up kind of like a snake.",0.12041772156953812,0.2137690782546997,0.2923076923076923,315.7202453613281,0.00012020571011817083,0.1882098764181137
30,0.0,5,person picks up something on their left side and moves it to their right side,0.12505009770393372,0.22985465824604034,0.28205128205128205,311.6767883300781,0.0005646827630698681,0.2117612212896347
30,0.0,6,a person gets down and crawls around the floor.a,0.1637708693742752,0.2226264774799347,0.2358974358974359,413.42852783203125,0.0029241363517940044,0.20414096117019653
30,0.0,7,a man movea his right hand as if to wipe down a tabletop.,0.1135229617357254,0.23037368059158325,0.18461538461538463,302.7926330566406,0.0006711120950058103,0.21201759576797485
30,0.0,8,the person is making an arm gesture putting his arms up into the air,0.12117227911949158,0.23248104751110077,0.23076923076923078,365.1838684082031,0.00026537926169112325,0.21348755061626434
30,0.0,9,a person walks a path that bends left.,0.1607024073600769,0.23803143203258514,0.3128205128205128,404.2896423339844,0.0002763931406661868,0.2166184037923813
30,0.0,10,a person is doing jumping jacks.,0.16341181099414825,0.23037980496883392,0.17435897435897435,476.2693176269531,9.066815255209804e-05,0.20564717054367065
30,0.0,11,a person walks forward and stops.,0.12654782831668854,0.21035003662109375,0.3128205128205128,407.1859130859375,0.00022764205641578883,0.19531719386577606
30,0.0,12,jumping forward quickly then stopping.,0.1954023391008377,0.27049535512924194,0.18974358974358974,567.7943725585938,0.00013930920977145433,0.26941096782684326
30,0.0,13,a person taking a huge diagonal step,0.22360475361347198,0.29143112897872925,0.28717948717948716,408.32647705078125,0.0003628790727816522,0.2857555150985718
30,0.0,14,"a man lifts his hands up in front his face and turns to his right, and then his left, and puts his hands back down.",0.11689085513353348,0.1992252767086029,0.19487179487179487,306.434814453125,0.0,0.1751042902469635
30,0.0,15,a person is putting both hands to his face.,0.12317653745412827,0.21544130146503448,0.2923076923076923,400.63372802734375,0.00020062539260834455,0.1862165331840515
